OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
k,0.00013373333150397645,0.010668021192453653,3.138081136187e-08,0.00017714629931745457,0.014085122550111524,0.9994564733456531,0.9997839007123515,0.8749194145202637
