OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
fission_gas,9.392453383599e-08,0.30642828817005685,1.508583e-14,1.2282440648854e-07,0.40322002492558395,0.9938481242285554,0.9969626180785839,3.5737593173980713
max_fuel_cl_T,1.9795782101831056,0.12508688919010885,7.436526211716535,2.7269994887635263,0.17474031353330602,0.9938696864597422,0.9970399462348782,3.5737593173980713
max_fuel_surf_T,0.9534382040383008,0.1354857348419445,1.853350070725296,1.361378004349011,0.19297318023437182,0.9721782979347996,0.9861539129101942,3.5737593173980713
radial_clad_T,5.26237217641e-08,0.2758354031636226,5.6801e-15,7.536642147431e-08,0.4068751350541908,0.9902359085161995,0.9952315826496383,3.5737593173980713
