OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
CHF,100.93847475174385,9.483826749163034,24095.75151603424,155.22806291400482,19.521639813387267,0.9870468222545588,0.9936405343652174,17.866759300231934
