OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
T,74.04262280148254,5.800165199705357,5701.07525594519,75.50546507336531,6.007226798229101,0.7487749349985695,0.9684368027245689,0.477130651473999
