OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2
fission_gas,7.0719835e-08,0.23268896620720625,1.094612e-14,1.0462368e-07,0.3534601302817464,0.9949132800102234
max_fuel_cl_T,2.016808,0.1271029352210462,7.7789397,2.7890751,0.17722949851304293,0.9947090148925781
max_fuel_surf_T,1.2704147,0.1811207039281726,2.6369126,1.6238573,0.23161135613918307,0.9489541053771973
radial_clad_T,5.5268618e-08,0.2893537050113082,5.1179e-15,7.153951e-08,0.37964216899126774,0.9921779036521912
