OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
max_power,5.510386516835653,2.9412037274346865,75.63256046713776,8.696698250896013,5.823574833331967,0.9983132144899145,0.9991588807313154,1.9116885662078857
burst_width,0.018087893662358332,5.190992846963376,0.0007904170366237659,0.028114356414895323,6.339327693963426,0.9654590166116767,0.983952281437291,1.9116885662078857
max_TF,3.5634104833577998,0.38458602763576777,22.559814088404625,4.7497172640489485,0.5144861836631474,0.9840284563060079,0.9919983443884964,1.9116885662078857
avg_Tcool,0.011039855880054765,0.0019676279081114623,0.0002630748120799955,0.01621958113145945,0.0028927318537248998,0.9995630313694299,0.9997828810410185,1.9116885662078857
