OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2
K-eff,0.0050553572,0.5957136861979961,9.1972186e-05,0.009590212,1.2099634855985641,0.9885446429252625
Max3Pin,0.17926882,3.8957521319389343,0.14795555,0.3846499,7.948765903711319,0.940927267074585
Max4Pin,0.19505198,4.0948037058115005,0.18739685,0.43289357,8.653881400823593,0.935267984867096
F-delta-H,0.018295163,1.1619077064096928,0.00072259305,0.026881088,1.6559535637497902,0.9821686744689941
Max-Fxy,0.012328384,0.6939397659152746,0.0010782233,0.03283631,1.9595975056290627,0.576172411441803
