OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
k,0.0002763408845967145,0.022068595103527582,1.1132019680655e-07,0.0003336468144708546,0.026587692767289586,0.9980718951644119,0.999667407174911,0.7799320220947266
