OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
A-2,3.540433638284291,0.013700986099711756,21.94179954629854,4.6842074619190965,0.018143334813695722,0.9979481379960131,0.998979090011102,2.2152833938598633
