OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
T,136.90407062458632,10.626326103023361,18875.152812735887,137.38687278170315,10.682484270837653,0.1133386121840535,0.9944606841707933,0.5870168209075928
