OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2
B-1,4.056764,0.01785828935680911,30.889929,5.557871,0.024495666730217636,0.9983716607093811
B-2,5.831042,0.027062589651904997,50.260612,7.0894713,0.032938586082309484,0.9976248741149902
B-4,3.414564,0.014958524843677878,19.510387,4.4170566,0.019349622016306967,0.9986583590507507
B-5,4.1875,0.019159061776008457,27.361378,5.2308106,0.023923555272631347,0.9984262585639954
B-7,3.506289,0.015407546015921978,23.788412,4.877337,0.021435573580674827,0.9983914494514465
B-8,3.4153256,0.01614080392755568,22.527374,4.746301,0.022476736921817064,0.9986777305603027
