OUTPUT,MAE,MAPE,MSE,RMSE,RMSPE,R2,PCC,CONVERSION_TIME
max_power,5.98715277766986,3.2164491941890883,77.30667740063096,8.792421589109052,4.536361085798014,0.9981851665017275,0.999110959381543,2.2093794345855713
burst_width,0.012290697045928708,3.2423603124847267,0.00046271789426034223,0.021510878509729495,4.905550098769855,0.976143786724472,0.9893023716698425,2.2093794345855713
max_TF,1.5168647480180555,0.16248161464254668,4.373311862578222,2.0912464853713972,0.22123910663981147,0.9966216126055853,0.9983167502539105,2.2093794345855713
avg_Tcool,0.008935386482315835,0.0015922670357238745,0.0002241095930915975,0.014970290347605069,0.0026682976797953516,0.9995974411101111,0.9997988661980485,2.2093794345855713
